,trial_date,customer_name,utm,display_price,company_id
5128,2019-05-09,Thomas Hansen,email_footer,25,
5129,2019-05-09,Amy Gibson,facebook,33,
5130,2019-05-09,Kyle Rogers,linkedin,15,
5131,2019-05-09,Michelle Beck,linkedin,34,
5132,2019-05-10,David Taylor,email_footer,27,
5133,2019-05-10,Jennifer Floyd,organic,10,
5134,2019-05-10,Miranda Pierce,facebook,39,
5135,2019-05-10,Michael Torres,facebook,38,
5136,2019-05-10,Brian Conner,email_footer,40,
5137,2019-05-10,Evan Baker,google,49,337.0
5138,2019-05-10,Nathaniel Mendoza,google,23,
5139,2019-05-10,Vernon Tapia,linkedin,15,
5140,2019-05-10,Kathy Austin,facebook,41,
5141,2019-05-10,James Vasquez,email_footer,11,
5142,2019-05-10,Jesse Greene,organic,38,
5143,2019-05-11,Chelsea Deleon,email_footer,45,
5144,2019-05-11,William Wilson,email_footer,30,
5145,2019-05-11,Jamie Shaw,facebook,37,
5146,2019-05-11,Melissa Wilson,organic,48,339.0
5147,2019-05-11,Harry Rhodes,facebook,33,
5148,2019-05-11,Dorothy Clark,organic,9,338.0
5149,2019-05-11,Jose Huang,organic,14,
5150,2019-05-11,Brenda Goodman,google,26,
5151,2019-05-11,Mary Sanders,email_footer,31,
5152,2019-05-12,Jason Walker,facebook,21,
5153,2019-05-12,Rachel Myers,email_footer,49,
5154,2019-05-12,Marcia Singh,google,28,
5155,2019-05-12,Stephen Watts,email_footer,10,
5156,2019-05-12,Jaclyn Newton,organic,17,340.0
5157,2019-05-12,Shelley Bell,google,22,
5158,2019-05-12,Joshua Rosario,linkedin,18,
5159,2019-05-12,Juan Richmond,facebook,48,
5160,2019-05-12,Lisa Maldonado,organic,42,
5161,2019-05-13,Patricia Turner,linkedin,24,
5162,2019-05-13,Juan Sanchez Jr.,organic,33,342.0
5163,2019-05-13,Aaron Juarez,organic,31,
5164,2019-05-13,Ryan Gonzalez,email_footer,17,
5165,2019-05-13,Donald Garcia,email_footer,27,
5166,2019-05-13,Timothy Cruz,email_footer,14,
5167,2019-05-13,Lisa Miller MD,facebook,41,
5168,2019-05-13,Robert Thompson,google,19,341.0
5169,2019-05-13,Brittany Williamson,facebook,26,
5170,2019-05-13,Stacy Hudson,linkedin,26,
5171,2019-05-14,Kimberly Pearson DVM,email_footer,15,
5172,2019-05-14,Randall Briggs,linkedin,22,
5173,2019-05-14,Julie Hopkins,linkedin,36,
5174,2019-05-15,Elizabeth Quinn,organic,41,
5175,2019-05-15,Denise Bryan,facebook,11,
5176,2019-05-15,Steven Gomez,organic,36,
5177,2019-05-15,Kelly Parker,linkedin,30,
5178,2019-05-15,Bailey Brown,linkedin,19,
5179,2019-05-15,Gloria Schroeder,facebook,40,
5180,2019-05-16,Maria Robinson,linkedin,17,
5181,2019-05-16,Mr. Marc Sullivan,facebook,47,
5182,2019-05-16,Richard Hunter,linkedin,13,
5183,2019-05-16,Dawn Delgado,google,28,
5184,2019-05-16,Tyler Lawson,google,47,
5185,2019-05-16,Rachel Burns,google,36,
5186,2019-05-16,Nancy Potts,linkedin,27,
5187,2019-05-17,Alicia Thomas,google,42,
5188,2019-05-17,Diana Kennedy,linkedin,20,
5189,2019-05-17,Kristine Rush,email_footer,16,
5190,2019-05-17,Mr. Joseph Fuentes,facebook,48,
5191,2019-05-17,Melissa Blankenship,google,22,
5192,2019-05-17,Scott Rodriguez,linkedin,16,
5193,2019-05-17,Steven Ramirez,google,48,
5194,2019-05-18,Stephanie Smith,organic,43,343.0
5195,2019-05-18,Douglas Mullins,email_footer,18,
5196,2019-05-18,Robert Hill,linkedin,21,
5197,2019-05-18,Jimmy Stewart,facebook,49,
5198,2019-05-18,Michelle Johnson,facebook,27,
5199,2019-05-18,David Mendoza,linkedin,40,
5200,2019-05-18,Hannah Graham,google,28,
5201,2019-05-18,Mark Morgan,email_footer,30,
5202,2019-05-18,Ashley Willis,linkedin,29,
5203,2019-05-19,Wesley White,email_footer,36,
5204,2019-05-19,Terri Austin,email_footer,23,
5205,2019-05-19,Laurie Moon,linkedin,9,345.0
5206,2019-05-19,Jennifer Rose,facebook,9,
5207,2019-05-19,Craig Brown,facebook,32,
5208,2019-05-19,Karen Russo,linkedin,36,
5209,2019-05-19,Aaron Olsen,organic,38,344.0
5210,2019-05-19,Seth Donovan MD,organic,43,346.0
5211,2019-05-19,Erica Powell,organic,25,
5212,2019-05-20,Toni Moore,organic,13,349.0
5213,2019-05-20,Linda Rice,facebook,38,
5214,2019-05-20,James Barnes,google,16,347.0
5215,2019-05-20,Jessica Pittman,organic,32,352.0
5216,2019-05-20,Amy Dixon,google,46,
5217,2019-05-20,Shannon Brown,organic,14,350.0
5218,2019-05-20,Tiffany Joyce,organic,38,353.0
5219,2019-05-20,Luis Mercado,email_footer,35,
5220,2019-05-20,Stephen Cantu,facebook,17,
5221,2019-05-20,Shane Hernandez,organic,36,348.0
5222,2019-05-20,Anna Mckay,organic,25,351.0
5223,2019-05-21,John Shepherd,facebook,16,
5224,2019-05-21,Nicole Holmes,facebook,38,
5225,2019-05-21,Cassandra Cain,facebook,29,
5226,2019-05-21,Kathryn Knight,linkedin,41,
5227,2019-05-21,Jacob Thompson,linkedin,35,
5228,2019-05-21,Melanie Ramirez,facebook,15,
5229,2019-05-22,Natalie Mcgee,email_footer,15,
5230,2019-05-22,Allison Mendoza,google,16,354.0
5231,2019-05-22,Christine Johnson,linkedin,30,
5232,2019-05-22,Jacob Perez,google,36,
5233,2019-05-22,Travis Rogers,google,40,
5234,2019-05-22,Ruben Dillon,google,13,
5235,2019-05-22,John Blake,email_footer,30,
5236,2019-05-22,Sheri Holmes,email_footer,35,
5237,2019-05-22,Justin Rasmussen,google,35,
5238,2019-05-23,Kathleen Ross,organic,21,
5239,2019-05-23,Cynthia Harris,email_footer,11,
5240,2019-05-23,Justin Phillips,email_footer,48,
5241,2019-05-23,Jill Garza,google,17,
5242,2019-05-23,Jacqueline Brown,google,32,
5243,2019-05-23,Andrea White,email_footer,17,
5244,2019-05-23,Elizabeth Mccullough,email_footer,46,
5245,2019-05-23,Ricky Craig,organic,14,355.0
5246,2019-05-24,Jennifer Wolf,facebook,10,
5247,2019-05-24,Megan Clay,facebook,10,
5248,2019-05-24,Xavier Gonzalez,facebook,32,
5249,2019-05-24,Jose Mitchell,email_footer,41,
5250,2019-05-24,Tony Booth,linkedin,36,
5251,2019-05-24,Thomas Barrett,organic,40,
5252,2019-05-24,Sarah Miller,google,12,
5253,2019-05-24,Brianna Bray,linkedin,15,
5254,2019-05-25,Joshua Rodriguez,organic,25,
5255,2019-05-25,Matthew Ellison,organic,15,
5256,2019-05-25,Jared Short,email_footer,19,
5257,2019-05-26,Jennifer Andrews,google,32,
5258,2019-05-26,Martin Benson DDS,facebook,42,
5259,2019-05-26,Jordan Davis,linkedin,28,
5260,2019-05-26,Barbara Noble,email_footer,38,
5261,2019-05-26,Jessica Sims,google,21,
5262,2019-05-26,David Maldonado,linkedin,34,
5263,2019-05-26,Tony Livingston,email_footer,46,
5264,2019-05-26,Melanie Guerrero,google,14,356.0
5265,2019-05-26,Sara Jones,organic,9,
5266,2019-05-26,Sandra Sanchez,organic,49,
5267,2019-05-27,Gabriel Knapp,linkedin,10,
5268,2019-05-27,James Davis,email_footer,46,
5269,2019-05-27,Tina Garcia,google,13,357.0
5270,2019-05-27,Brian Dunlap,google,44,
5271,2019-05-27,Robert Jones,organic,22,
5272,2019-05-27,Chelsey Mcdonald,linkedin,35,
5273,2019-05-27,Kelli Briggs,google,47,
5274,2019-05-27,Johnny Reynolds,google,38,
5275,2019-05-27,Nicholas Caldwell,facebook,45,
5276,2019-05-27,Alicia Anderson,google,32,
5277,2019-05-27,Anthony Hall,email_footer,30,
5278,2019-05-28,Mark Patterson,linkedin,48,
5279,2019-05-28,Robert Mendez,organic,45,359.0
5280,2019-05-28,Shawn Robertson,facebook,45,
5281,2019-05-28,Donald Campbell,organic,26,
5282,2019-05-28,Eric Clark,google,43,
5283,2019-05-28,Scott Miller,organic,18,358.0
5284,2019-05-29,Shannon Bass,facebook,17,
5285,2019-05-29,Cynthia Wiggins,organic,18,
5286,2019-05-29,Mia Roberts,google,28,
5287,2019-05-29,William Moore,email_footer,22,
5288,2019-05-29,Kimberly Smith,google,26,
5289,2019-05-29,Steven Rubio,email_footer,35,
5290,2019-05-29,Martin Greer,facebook,14,
5291,2019-05-30,Anthony Smith,organic,10,360.0
5292,2019-05-30,James Sanders,email_footer,17,
5293,2019-05-30,Amanda Hopkins,google,23,
5294,2019-05-30,Rachael White,linkedin,42,
5295,2019-05-30,Paul Ramirez,linkedin,38,
5296,2019-05-30,Tracy Parker,organic,45,
5297,2019-05-30,Wesley Moore,facebook,44,
5298,2019-05-30,Michael Le,organic,33,
5299,2019-05-30,Kevin Waller,organic,44,
5300,2019-05-30,David Huerta,email_footer,26,
5301,2019-05-30,Tyler Miller,organic,36,
5302,2019-05-31,Todd Johnson,facebook,40,
5303,2019-05-31,Joseph Bush,facebook,36,
5304,2019-05-31,Steven Wyatt,linkedin,26,
5305,2019-05-31,Angela Walters,organic,28,
5306,2019-05-31,Kelly Barker,google,12,361.0
5307,2019-06-01,Catherine Baker,facebook,23,
5308,2019-06-01,Allison Wheeler,organic,26,
5309,2019-06-01,Andrea Ramos,facebook,48,
5310,2019-06-01,Jessica Simpson,linkedin,22,
5311,2019-06-01,Kathryn Fitzgerald,linkedin,19,
5312,2019-06-01,Mrs. Connie Freeman,organic,38,
5313,2019-06-01,Joshua Gonzalez,linkedin,49,
5314,2019-06-02,Justin Cordova,email_footer,25,
5315,2019-06-02,Elaine Mcconnell,facebook,25,
5316,2019-06-02,James Campos,google,45,
5317,2019-06-02,Brett Davis,linkedin,27,
5318,2019-06-02,Roy Williamson,email_footer,25,
5319,2019-06-02,Joel Haney,facebook,26,
5320,2019-06-03,Jessica Pratt,organic,44,
5321,2019-06-03,Kathleen Willis,linkedin,17,
5322,2019-06-03,Jonathan Rodriguez,email_footer,33,
5323,2019-06-03,Shane Suarez,linkedin,12,
5324,2019-06-03,Ann Caldwell,facebook,48,
5325,2019-06-03,Carlos Gomez,linkedin,17,
5326,2019-06-03,Tracy Kelly,organic,34,
5327,2019-06-03,Clifford Dixon,organic,44,
5328,2019-06-03,Michael Davidson,google,37,
5329,2019-06-03,Denise Russo,facebook,47,
5330,2019-06-04,Nancy Wong,organic,43,362.0
5331,2019-06-04,Colin Mendoza,facebook,23,
5332,2019-06-04,Ronald Smith,linkedin,40,
5333,2019-06-04,Don Day,email_footer,17,
5334,2019-06-04,Ashley Gonzalez,linkedin,17,
5335,2019-06-04,Lauren Combs,email_footer,10,
5336,2019-06-05,Jeffrey Hines,facebook,30,
5337,2019-06-05,Tammy Perry,linkedin,47,
5338,2019-06-05,Robert West,organic,32,363.0
5339,2019-06-05,Johnathan Riley,organic,43,364.0
5340,2019-06-06,Catherine Lane,email_footer,16,
5341,2019-06-06,Maria Ray,email_footer,10,
5342,2019-06-06,Lynn Delgado,facebook,16,
5343,2019-06-06,Stephen Medina,linkedin,41,
5344,2019-06-06,Samantha Johnson,organic,10,366.0
5345,2019-06-06,Denise Nelson,organic,23,
5346,2019-06-06,Jessica Olson,google,16,365.0
5347,2019-06-06,Lawrence Lee,google,17,
5348,2019-06-06,Thomas Harper,facebook,19,
5349,2019-06-07,Kelly Gray,google,17,
5350,2019-06-07,Geoffrey Morris,facebook,20,
5351,2019-06-07,Christopher Miller,facebook,39,
5352,2019-06-07,Sandra Martinez,facebook,42,
5353,2019-06-07,Michael French,email_footer,28,
5354,2019-06-08,Melissa Robinson,linkedin,18,
5355,2019-06-08,Michelle Lee,facebook,42,
5356,2019-06-08,Lauren Wilson,google,25,
5357,2019-06-08,April Giles,email_footer,14,
5358,2019-06-08,Nicole Ramsey,facebook,42,
5359,2019-06-08,Maria Cooper,google,45,
5360,2019-06-09,Crystal Sanford,linkedin,39,
5361,2019-06-09,Laura Jones,linkedin,13,
5362,2019-06-09,Jerry Harvey,facebook,29,
5363,2019-06-09,Richard Davidson,facebook,38,
5364,2019-06-09,Leah Lee,organic,30,367.0
5365,2019-06-09,Erin Hardin,facebook,43,
5366,2019-06-10,Debra George,email_footer,23,
5367,2019-06-10,Amanda Jenkins,linkedin,9,368.0
5368,2019-06-10,John Schaefer,google,29,
5369,2019-06-10,Timothy Garcia,google,23,
5370,2019-06-10,Shawn Ray,organic,29,369.0
5371,2019-06-10,Brian Hart,google,47,
5372,2019-06-11,Daniel Blair,facebook,34,
5373,2019-06-11,Stanley Guzman,organic,36,
5374,2019-06-11,Jasmine Velasquez,linkedin,18,
5375,2019-06-12,Kenneth Farmer,email_footer,9,
5376,2019-06-12,Heather Johnson,google,21,
5377,2019-06-12,Timothy Ruiz,linkedin,23,
5378,2019-06-12,Beverly Thomas,email_footer,23,
5379,2019-06-12,Christopher Santiago,google,40,
5380,2019-06-12,Michael Maynard,email_footer,10,
5381,2019-06-12,Chelsea Nolan,organic,33,
5382,2019-06-12,Molly Shaw,google,30,
5383,2019-06-12,Paul Smith,linkedin,37,
5384,2019-06-12,Ronald Dominguez,google,33,
5385,2019-06-12,Sherry Griffith,facebook,19,
5386,2019-06-12,Willie Washington,organic,37,
5387,2019-06-12,Brooke Martinez,email_footer,23,
5388,2019-06-12,Elizabeth Mendoza,organic,44,
5389,2019-06-13,Omar Williams,organic,15,370.0
5390,2019-06-13,Taylor Hawkins,facebook,28,
5391,2019-06-13,Andrew Rogers Jr.,organic,14,
5392,2019-06-13,Joseph Chandler,organic,37,
5393,2019-06-13,Brian Casey,organic,43,
5394,2019-06-14,Michelle Villanueva,linkedin,26,
5395,2019-06-14,Timothy Hernandez,google,12,
5396,2019-06-14,Shannon Merritt,linkedin,28,
5397,2019-06-14,Holly Acosta,facebook,46,
5398,2019-06-14,Kelly Robertson,organic,29,
5399,2019-06-14,Mario Phillips,google,36,
5400,2019-06-14,Andrew Knight,organic,9,371.0
5401,2019-06-14,Rebecca Bradford,organic,38,
5402,2019-06-14,Gary Wilson,organic,14,
5403,2019-06-15,Holly Ward,facebook,42,
5404,2019-06-15,Brian Santana,google,37,
5405,2019-06-15,Erin Gordon,facebook,44,
5406,2019-06-15,Christopher Thomas,email_footer,42,
5407,2019-06-15,Nicole Wilson,organic,42,
5408,2019-06-16,Sarah Pham,email_footer,34,
5409,2019-06-16,Nicole Cummings,facebook,10,
5410,2019-06-16,Kimberly Harris,google,31,
5411,2019-06-16,Cynthia Patel,facebook,38,
5412,2019-06-16,Amy Zamora,google,24,
5413,2019-06-17,David Wright,linkedin,22,
5414,2019-06-17,Michelle Riddle,facebook,9,
5415,2019-06-18,James Spencer,email_footer,48,
5416,2019-06-18,John Johnson,organic,48,
5417,2019-06-18,Adrian Pacheco,facebook,24,
5418,2019-06-18,Joseph Fischer,email_footer,32,
5419,2019-06-18,Levi Rodriguez,google,21,
5420,2019-06-18,Mary Porter,google,34,
5421,2019-06-18,Dennis Howard,organic,36,
5422,2019-06-18,Amanda Thompson,organic,16,372.0
5423,2019-06-18,Joseph Thomas,facebook,11,
5424,2019-06-18,Antonio Gutierrez,linkedin,42,
5425,2019-06-19,Kyle Mendoza,facebook,19,
5426,2019-06-19,Dustin Adams,organic,36,373.0
5427,2019-06-19,Ann Lam,email_footer,38,
5428,2019-06-19,Michelle Morgan,facebook,48,
5429,2019-06-19,Caleb Kelley,facebook,32,
5430,2019-06-20,Michael Graham,linkedin,10,
5431,2019-06-20,Jacob Jones,linkedin,12,
5432,2019-06-20,Trevor Bowen,email_footer,40,
5433,2019-06-20,Shannon Joyce,email_footer,41,
5434,2019-06-20,Ethan Nelson,google,33,
5435,2019-06-20,Amanda Barrera,email_footer,41,
5436,2019-06-20,Natalie Mcdaniel,google,37,
5437,2019-06-20,Jerome Nelson,google,45,
5438,2019-06-20,Manuel Barnett,linkedin,11,
5439,2019-06-20,Diana Kelly,linkedin,41,
5440,2019-06-20,Elizabeth Kaiser,organic,39,
5441,2019-06-21,Natasha Rodriguez,linkedin,14,
5442,2019-06-21,Kayla Burke,email_footer,43,
5443,2019-06-21,John Bryant,organic,29,374.0
5444,2019-06-21,Sandra Coleman,facebook,15,
5445,2019-06-21,Todd Richard,organic,9,375.0
5446,2019-06-21,Alyssa Cohen,email_footer,49,
5447,2019-06-21,Andrea Jordan,google,41,
5448,2019-06-21,Morgan Sims,google,25,
5449,2019-06-21,Manuel Rivera,linkedin,39,
5450,2019-06-21,Shannon Gonzalez,email_footer,37,
5451,2019-06-22,Stephanie Fernandez,linkedin,49,
5452,2019-06-22,Madison Sherman,email_footer,35,
5453,2019-06-22,Linda Hernandez,linkedin,17,
5454,2019-06-22,Tina Griffin,email_footer,32,
5455,2019-06-22,John Fernandez,linkedin,20,
5456,2019-06-22,Denise Newman,organic,22,
5457,2019-06-22,Desiree Harmon,google,10,
5458,2019-06-23,Anthony Sutton,facebook,32,
5459,2019-06-23,Jessica Simpson,organic,35,
5460,2019-06-24,Philip Garcia,email_footer,15,
5461,2019-06-24,Evan Shaw,organic,35,
5462,2019-06-24,Stuart Oconnell,organic,15,
5463,2019-06-24,Nicholas Villarreal,facebook,32,
5464,2019-06-24,Erica Krueger,organic,37,376.0
5465,2019-06-24,Michael Watts,facebook,46,
5466,2019-06-24,Samantha Silva,linkedin,25,
5467,2019-06-24,Amber Anderson DDS,facebook,29,
5468,2019-06-24,James Graves,linkedin,23,
5469,2019-06-24,Brian Harding,facebook,41,
5470,2019-06-24,Steven May,linkedin,35,
5471,2019-06-24,Brittany Macdonald,linkedin,33,
5472,2019-06-25,Mariah Doyle,organic,25,
5473,2019-06-25,Tiffany Hunt,linkedin,9,
5474,2019-06-25,Patricia Carroll,email_footer,23,
5475,2019-06-25,William Garcia,email_footer,21,
5476,2019-06-25,Kristen Gomez,google,46,
5477,2019-06-26,Krystal Jackson,linkedin,30,
5478,2019-06-26,Tracy Reynolds,google,49,
5479,2019-06-26,Margaret Benson,google,9,
5480,2019-06-26,Tonya Cooper,email_footer,26,
5481,2019-06-27,Rachel Taylor,facebook,23,
5482,2019-06-27,Susan Lee,facebook,15,
5483,2019-06-27,Joshua Elliott,linkedin,29,
5484,2019-06-27,Megan Ramirez,linkedin,36,
5485,2019-06-27,Jennifer Davenport MD,linkedin,23,
5486,2019-06-27,Nicholas Mora,organic,9,
5487,2019-06-27,Michael Brown,facebook,32,
5488,2019-06-27,Jason Dixon,email_footer,45,
5489,2019-06-27,Joshua Fitzgerald,email_footer,30,
5490,2019-06-27,Taylor Walker,google,35,
5491,2019-06-27,Anthony Gamble,facebook,31,
5492,2019-06-27,Vanessa Hodge,organic,44,377.0
5493,2019-06-27,Jonathan Silva,email_footer,31,
5494,2019-06-28,Tyler Taylor,email_footer,41,
5495,2019-06-28,Amanda Stein,email_footer,31,
5496,2019-06-28,Kathleen Navarro,email_footer,30,
5497,2019-06-28,Angelica Beasley,linkedin,47,
5498,2019-06-28,Laurie Reyes,organic,25,
5499,2019-06-28,Laura Olson,facebook,11,
5500,2019-06-29,Amy Davis,facebook,18,
5501,2019-06-29,James Andrews,google,39,
5502,2019-06-29,Rebecca Walsh,organic,39,378.0
5503,2019-06-29,Tracy Osborn,email_footer,47,
5504,2019-06-29,Bob Garcia,organic,10,
5505,2019-06-30,Rhonda Davies,email_footer,31,
5506,2019-06-30,Lisa Smith,facebook,38,
5507,2019-06-30,Holly Rivera,google,21,
5508,2019-06-30,Sarah Barajas,linkedin,25,
5509,2019-06-30,Gary Chapman,facebook,9,
5510,2019-06-30,Diane Lutz,facebook,43,
5511,2019-06-30,Catherine Mcknight,email_footer,36,
5512,2019-06-30,Anthony Meadows,linkedin,39,
5513,2019-07-01,Ian Robinson,organic,11,
5514,2019-07-01,Jennifer Price,email_footer,30,
5515,2019-07-02,Justin Wagner,organic,43,
5516,2019-07-02,Derek Newman,google,24,
5517,2019-07-03,Emily Andrews,email_footer,40,
5518,2019-07-03,Lorraine Kelly,google,34,
5519,2019-07-03,Dominic Anderson,email_footer,45,
5520,2019-07-03,Autumn Benitez,organic,20,
5521,2019-07-03,Colleen Simmons,email_footer,26,
5522,2019-07-03,Brittany Rich,google,28,
5523,2019-07-03,Jessica Espinoza,google,13,
5524,2019-07-03,Hector Edwards,facebook,12,
5525,2019-07-03,Rachel Davis,google,39,379.0
5526,2019-07-04,Dr. Michele Miranda,linkedin,28,
5527,2019-07-04,Veronica Brown,facebook,30,
5528,2019-07-04,Darren Reynolds,organic,39,380.0
5529,2019-07-04,Anthony Chen,facebook,29,
5530,2019-07-04,Nicholas Rios,facebook,38,
5531,2019-07-04,Michelle Mckee,email_footer,33,
5532,2019-07-04,Andrew Oneill,google,39,
5533,2019-07-04,Cynthia Drake,organic,14,381.0
5534,2019-07-05,Craig Williams,facebook,19,
5535,2019-07-05,Shannon Morgan,email_footer,33,
5536,2019-07-05,Brandy Porter,email_footer,34,
5537,2019-07-06,Marie Salazar,organic,20,
5538,2019-07-06,Tanya Ponce,facebook,40,
5539,2019-07-06,Alfred Bryant,facebook,29,
5540,2019-07-06,Joshua Torres II,linkedin,16,
5541,2019-07-06,Robert Burns,email_footer,46,
5542,2019-07-06,Bonnie Davis,google,24,
5543,2019-07-06,Sarah James,google,33,
5544,2019-07-06,Kelly Holt,facebook,24,
5545,2019-07-06,Allison Ortiz,email_footer,24,
5546,2019-07-06,Kristen Castro,linkedin,12,
5547,2019-07-07,Heather Carter,facebook,41,
5548,2019-07-07,Nicholas Fields,email_footer,27,
5549,2019-07-07,Sherri Dixon,linkedin,38,
5550,2019-07-07,Tammy Torres,facebook,41,
5551,2019-07-07,Michael Moore,email_footer,14,
5552,2019-07-07,Erin Vance,facebook,45,
5553,2019-07-07,Dustin Orozco,email_footer,23,
5554,2019-07-07,Amy Summers,linkedin,15,
5555,2019-07-07,Lisa Green,google,22,
5556,2019-07-07,Donald Dickson,email_footer,26,
5557,2019-07-07,Kathleen Turner,email_footer,29,
5558,2019-07-07,Sherri Anderson,facebook,40,
5559,2019-07-07,Jonathan Lane,google,48,
5560,2019-07-07,Jonathan Love,linkedin,23,
5561,2019-07-08,Zachary Davis,facebook,24,
5562,2019-07-08,Charles Wilson,email_footer,46,
5563,2019-07-08,Kevin Simpson DDS,email_footer,37,
5564,2019-07-08,Katie Miranda,google,23,
5565,2019-07-08,Dwayne Jackson,linkedin,47,
5566,2019-07-08,Lisa Estes,linkedin,24,
5567,2019-07-09,Frank Holmes,organic,49,
5568,2019-07-09,Terry Washington,organic,28,
5569,2019-07-09,Adrian Williams,facebook,9,
5570,2019-07-09,Sydney Hodges,linkedin,13,
5571,2019-07-09,James Paul,google,32,
5572,2019-07-09,Caroline Davis,google,10,383.0
5573,2019-07-09,Bethany Morris,organic,19,382.0
5574,2019-07-09,Andrew Long,organic,48,
5575,2019-07-10,Kelsey Martin,google,10,
5576,2019-07-10,Michael Cooper,facebook,28,
5577,2019-07-10,Ashley Garcia,organic,26,
5578,2019-07-10,Melissa Smith,linkedin,14,
5579,2019-07-10,Allen Mckinney,facebook,43,
5580,2019-07-10,Jesse Bean,email_footer,39,
5581,2019-07-10,Candice Mays,facebook,25,
5582,2019-07-11,Valerie Campos,email_footer,14,
5583,2019-07-11,Joseph Fisher,linkedin,21,
5584,2019-07-11,Wanda Murray,google,13,385.0
5585,2019-07-11,Bernard Beck,facebook,40,
5586,2019-07-11,Yvette Joseph,organic,49,384.0
5587,2019-07-12,Daniel Mcdonald,email_footer,16,
5588,2019-07-12,Ryan Murillo,email_footer,22,
5589,2019-07-12,Chelsea Trevino,organic,15,386.0
5590,2019-07-12,John Phillips,google,22,
5591,2019-07-12,Julie Everett,google,47,
5592,2019-07-12,Nicole Shah,email_footer,24,
5593,2019-07-12,Makayla Boyle,linkedin,24,
5594,2019-07-13,Robert Wallace,organic,48,387.0
5595,2019-07-13,Zachary King,organic,45,
5596,2019-07-13,Aaron Brown,email_footer,29,
5597,2019-07-13,Christopher Martin,google,17,
5598,2019-07-13,Tyler Morales,google,48,
5599,2019-07-13,Michael Harmon,email_footer,37,
5600,2019-07-13,Timothy Baker,email_footer,9,
5601,2019-07-13,Dr. Kayla Mullins,organic,39,
5602,2019-07-14,Lawrence Fuentes,facebook,13,
5603,2019-07-14,Sarah Long,linkedin,48,
5604,2019-07-14,Michael Lopez,email_footer,21,
5605,2019-07-14,Cheryl Murray,google,47,
5606,2019-07-14,Brian Williams,linkedin,36,
5607,2019-07-14,Diana Davis,facebook,31,
5608,2019-07-14,Amber Erickson,linkedin,27,
5609,2019-07-14,Jennifer Campos,organic,22,
5610,2019-07-14,Denise Turner,facebook,42,
5611,2019-07-14,Thomas Hall,email_footer,31,
5612,2019-07-15,Linda Martinez,email_footer,24,
5613,2019-07-15,Gabrielle Vega,linkedin,16,
5614,2019-07-15,William Baker,google,26,
5615,2019-07-15,Amanda Harris,organic,32,388.0
5616,2019-07-15,Jennifer Carpenter,facebook,19,
5617,2019-07-15,Jack Berry,linkedin,14,
5618,2019-07-15,Heather Trevino,email_footer,44,
5619,2019-07-16,Joshua Prince,facebook,31,
5620,2019-07-16,James Thompson,organic,14,389.0
5621,2019-07-16,Mark Martinez,email_footer,40,
5622,2019-07-16,Lori Sanchez,facebook,38,
5623,2019-07-16,Dawn Turner,facebook,31,
5624,2019-07-16,Rachel Gray,linkedin,39,
5625,2019-07-16,David Clark,email_footer,43,
5626,2019-07-17,Jennifer Johnson,organic,30,
5627,2019-07-17,Timothy Cole,email_footer,37,
5628,2019-07-17,Michele Caldwell,linkedin,47,
5629,2019-07-17,Miguel Barnes,email_footer,37,
5630,2019-07-17,Suzanne Brown,google,34,
5631,2019-07-17,Kyle Kennedy,google,42,
5632,2019-07-18,Nicholas Harris,organic,21,
5633,2019-07-18,Tanner Villanueva,google,34,
5634,2019-07-18,Lori Haley,linkedin,42,
5635,2019-07-18,Maria Martinez,email_footer,37,
5636,2019-07-18,James Leon,organic,32,
5637,2019-07-19,Christopher Thompson,organic,12,
5638,2019-07-19,Sherri Allen,organic,36,
5639,2019-07-19,Jill Nichols,linkedin,23,
5640,2019-07-19,Charles Stone,organic,19,390.0
5641,2019-07-19,Chase Johnson,organic,42,
5642,2019-07-19,Monique Conner,email_footer,23,
5643,2019-07-19,Andrew Delacruz,google,24,
5644,2019-07-19,Morgan Lewis,google,36,
5645,2019-07-19,Anne Perry,google,18,
5646,2019-07-20,Monique Meadows,organic,17,
5647,2019-07-20,Angela Cameron,organic,20,
5648,2019-07-20,Jonathan Donovan,linkedin,38,
5649,2019-07-20,Alexis Ramos,facebook,43,
5650,2019-07-20,Adam Cox,email_footer,10,
5651,2019-07-20,Jill Williams,organic,47,391.0
5652,2019-07-20,Rhonda Lawrence,linkedin,15,
5653,2019-07-20,Adam Henson,linkedin,39,
5654,2019-07-20,Joseph Ford,linkedin,34,
5655,2019-07-21,Ian Munoz,facebook,31,
5656,2019-07-21,Tracy Pierce,email_footer,12,
5657,2019-07-21,Matthew Hale,google,19,
5658,2019-07-21,Bridget Gregory,facebook,24,
5659,2019-07-21,Sheila Hamilton,linkedin,17,
5660,2019-07-21,Gary Miller,facebook,10,
5661,2019-07-21,Joseph Cline,facebook,30,
5662,2019-07-21,Jesse Thomas,email_footer,42,
5663,2019-07-21,Angela Hardin,google,28,
5664,2019-07-22,Katherine Black,linkedin,38,
5665,2019-07-22,John Williams,facebook,44,
5666,2019-07-22,Richard House,email_footer,33,
5667,2019-07-22,Douglas Ballard,facebook,42,
5668,2019-07-22,Rita Turner,email_footer,49,
5669,2019-07-22,Christina Patterson,facebook,12,
5670,2019-07-22,Adam Ball,organic,21,392.0
5671,2019-07-22,Juan Simpson,facebook,24,
5672,2019-07-22,Tyler Mclaughlin,linkedin,10,
